"Date","Various bitcoin currency statistics"
"2015-02-14",3932517.324
"2015-02-15",7200685.85
"2015-02-16",4051377.606
"2015-02-17",2923405.966
"2015-02-18",3259977.946
"2015-02-19",1863197.017
"2015-02-20",2844072.146
"2015-02-21",948087.453
"2015-02-22",1342658.74
"2015-02-23",1489492.045
"2015-02-24",1422548.459
"2015-02-25",1091100.678
"2015-02-26",1306098.483
"2015-02-27",5142151.576
"2015-02-28",1809685.331
"2015-03-01",1166508.164
"2015-03-02",4190275.839
"2015-03-03",6322638.075
"2015-03-04",4175486.612
"2015-03-05",3247071.615
"2015-03-06",2790042.69
"2015-03-07",1278948.674
"2015-03-08",1598282.264
"2015-03-09",2624649.3
"2015-03-10",4541544.016
"2015-03-11",2017351.323
"2015-03-12",2264480.103
"2015-03-13",2829325.031
"2015-03-14",1667974.394
"2015-03-15",696621.676
"2015-03-16",1924370.486
"2015-03-17",1638629.867
"2015-03-18",3990297.827
"2015-03-19",5077345.218
"2015-03-20",2211571.493
"2015-03-21",1199329.84
"2015-03-22",739422.6
"2015-03-23",2600779.006
"2015-03-24",4563612.295
"2015-03-25",3800537.269
"2015-03-26",1879171.379
"2015-03-27",1762548.2
"2015-03-28",1454108.684
"2015-03-29",1394413.524
"2015-03-30",2020679.428
"2015-03-31",1931577.517
"2015-04-01",1486479.409
"2015-04-02",2073907.998
"2015-04-03",1958133.003
"2015-04-04",815494.561
"2015-04-05",1211778.66
"2015-04-06",1564105.637
"2015-04-07",1531937.935
"2015-04-08",2669120.529
"2015-04-09",2216224.724
"2015-04-10",2675116.129
"2015-04-11",1140185.631
"2015-04-12",675937.431
"2015-04-13",2112299.331
"2015-04-14",4257460.584
"2015-04-15",2666738.767
"2015-04-16",2376336.693
"2015-04-17",2048217.22
"2015-04-18",1085148.339
"2015-04-19",1282638.288
"2015-04-20",1314495.733
"2015-04-21",1214171.137
"2015-04-22",3082931.511
"2015-04-23",2574137.143
"2015-04-24",1785947.069
"2015-04-25",1441666.346
"2015-04-26",2205193.133
"2015-04-27",2518529.62
"2015-04-28",2701221.051
"2015-04-29",1833578.514
"2015-04-30",2664411.21
"2015-05-01",2008394.005
"2015-05-02",1266259.35
"2015-05-03",1041482.494
"2015-05-04",1535336.538
"2015-05-05",2093073.881
"2015-05-06",1347892.373
"2015-05-07",2515896.027
"2015-05-08",2975459.388
"2015-05-09",1638017.405
"2015-05-10",812668.808
"2015-05-11",1904904.063
"2015-05-12",2404838.896
"2015-05-13",1396294.364
"2015-05-14",2207220.564
"2015-05-15",1531716.976
"2015-05-16",795922.661
"2015-05-17",735036.923
"2015-05-18",1151300.876
"2015-05-19",1645994.514
"2015-05-20",1878977.716
"2015-05-21",1188036.812
"2015-05-22",2072782.039
"2015-05-23",1284918.23
"2015-05-24",704331.906
"2015-05-25",1090396.644
"2015-05-26",1966702.791
"2015-05-27",1917704.589
"2015-05-28",1329201.296
"2015-05-29",1599476.104
"2015-05-30",1100197.163
"2015-05-31",862849.44
"2015-06-01",2404867.597
"2015-06-02",2086859.886
"2015-06-03",1172704.722
"2015-06-04",1129310.375
"2015-06-05",1887450.543
"2015-06-06",803238.478
"2015-06-07",781109.491
"2015-06-08",1672692.119
"2015-06-09",2215932.111
"2015-06-10",1320103.418
"2015-06-11",1390374.471
"2015-06-12",1164648.427
"2015-06-13",802279.944
"2015-06-14",1187052.314
"2015-06-15",2207160.224
"2015-06-16",4056676.692
"2015-06-17",4321270.169
"2015-06-18",3052713.674
"2015-06-19",1502419.595
"2015-06-20",1498695.213
"2015-06-21",488875.567
"2015-06-22",1174145.21
"2015-06-23",1177823.523
"2015-06-24",1660686.69
"2015-06-25",1256182.329
"2015-06-26",960393.331
"2015-06-27",1655413.084
"2015-06-28",1776223.699
"2015-06-29",3466515.289
"2015-06-30",5102700.852
"2015-07-01",3870044.778
"2015-07-02",2669145.663
"2015-07-03",2179138.463
"2015-07-04",1875664.258
"2015-07-05",4223919.901
"2015-07-06",6496801.867
"2015-07-07",4037671.083
"2015-07-08",4469428.104
"2015-07-09",3839394.284
"2015-07-10",7216507.331
"2015-07-11",4683709.261
"2015-07-12",6677463.455
"2015-07-13",8667679.213
"2015-07-14",3289740.472
"2015-07-15",2047775.775
"2015-07-16",6262766.452
"2015-07-17",3553708.156
"2015-07-18",2954144.368
"2015-07-19",1334571.81
"2015-07-20",2502265.57
"2015-07-21",2083742.551
"2015-07-22",2490978.024
"2015-07-23",2030312.575
"2015-07-24",3887226.083
"2015-07-25",2821464.943
"2015-07-26",1633205.212
"2015-07-27",2693970.016
"2015-07-28",3886676.369
"2015-07-29",2745024.716
"2015-07-30",2745976.513
"2015-07-31",2293641.883
"2015-08-01",2084708.438
"2015-08-02",1231691.557
"2015-08-03",1780252.127
"2015-08-04",1718770.864
"2015-08-05",1847303.662
"2015-08-06",1891671.654
"2015-08-07",2555552.5
"2015-08-08",2251104.136
"2015-08-09",2590061.866
"2015-08-10",2729155.286
"2015-08-11",1851465.456
"2015-08-12",2902827.011
"2015-08-13",2601765.979
"2015-08-14",2537895.246
"2015-08-15",1279542.147
"2015-08-16",2457715.622
"2015-08-17",1939477.643
"2015-08-18",2428063.448
"2015-08-19",6016070.544
"2015-08-20",4795997.865
"2015-08-21",2324137.634
"2015-08-22",3290821.06
"2015-08-23",3340102.001
"2015-08-24",5737263.803
"2015-08-25",10110194.308
"2015-08-26",7262770.685
"2015-08-27",3172231.288
"2015-08-28",5062241.002
"2015-08-29",3926243.551
"2015-08-30",3614395.127
"2015-08-31",3814154.666
"2015-09-01",5285395.007
"2015-09-02",4513201.22
"2015-09-03",4960784.029
"2015-09-04",4678278.554
"2015-09-05",4661730.025
"2015-09-06",5284299.882
"2015-09-07",6253952.457
"2015-09-08",6322302.208
"2015-09-09",5211016.681
"2015-09-10",5293523.602
"2015-09-11",3198606.733
"2015-09-12",3940288.009
"2015-09-13",3526922.2
"2015-09-14",4885952.065
"2015-09-15",4390462.457
"2015-09-16",3927533.701
"2015-09-17",3021589.479
"2015-09-18",4510620.172
"2015-09-19",3324257.511
"2015-09-20",3070520.893
"2015-09-21",2802222.989
"2015-09-22",4403511.707
"2015-09-23",2515124.096
"2015-09-24",6143939.939
"2015-09-25",5662004.771
"2015-09-26",3603087.926
"2015-09-27",2374274.026
"2015-09-28",5409704.007
"2015-09-29",4991164.287
"2015-09-30",5270879.911
"2015-10-01",3786233.911
"2015-10-02",5136638.313
"2015-10-03",4398547.941
"2015-10-04",3051262.576
"2015-10-05",4674509.052
"2015-10-06",7104493.084
"2015-10-07",5443412.053
"2015-10-08",3544977.567
"2015-10-09",3791162.805
"2015-10-10",4398058.727
"2015-10-11",1991663.5
"2015-10-12",5048207.94
"2015-10-13",6489474.054
"2015-10-14",6701017.94
"2015-10-15",5857389.072
"2015-10-16",7237489.641
"2015-10-17",7378777.673
"2015-10-18",3942590.941
"2015-10-19",4146928.222
"2015-10-20",7005373.076
"2015-10-21",6811545.344
"2015-10-22",6546667.911
"2015-10-23",6368249.33
"2015-10-24",6089211.251
"2015-10-25",7843753.876
"2015-10-26",7475448.368
"2015-10-27",9673545.13
"2015-10-28",9361565.209
"2015-10-29",10555470.98
"2015-10-30",12504803.113
"2015-10-31",8198334.288
"2015-11-01",5186503.485
"2015-11-02",8474723.452
"2015-11-03",30679411.811
"2015-11-04",42637208.145
"2015-11-05",33926137.588
"2015-11-06",18852837.239
"2015-11-07",13164083.001
"2015-11-08",9364707.195
"2015-11-09",10133578.697
"2015-11-10",12703982.983
"2015-11-11",18671886.638
"2015-11-12",13193960.71
"2015-11-13",8526840.512
"2015-11-14",7182468.058
"2015-11-15",7221892.245
"2015-11-16",9613214.028
"2015-11-17",11060242.156
"2015-11-18",9387140.154
"2015-11-19",8981796.639
"2015-11-20",6960341.474
"2015-11-21",2120482.234
"2015-11-22",1244050.169
"2015-11-23",1548259.697
"2015-11-24",2489124.344
"2015-11-25",3609487.885
"2015-11-26",11926942.314
"2015-11-27",5850941.17
"2015-11-28",2445268.998
"2015-11-29",1753604.554
"2015-11-30",6518301.158
"2015-12-01",6746806.712
"2015-12-02",4028450.332
"2015-12-03",4637675.856
"2015-12-04",3669384.183
"2015-12-05",5106790.534
"2015-12-06",6807888.983
"2015-12-07",5428565.209
"2015-12-08",3703438.209
"2015-12-09",10039429.09
"2015-12-10",3908387.234
"2015-12-11",8176905.867
"2015-12-12",16691144.62
"2015-12-13",4262438.349
"2015-12-14",6083498.886
"2015-12-15",8847019.203
"2015-12-16",10135765.963
"2015-12-17",4592972.374
"2015-12-18",5112384.735
"2015-12-19",4070876.869
"2015-12-20",5577253.721
"2015-12-21",9061587.018
"2015-12-22",3625892.296
"2015-12-23",3442564.85
"2015-12-24",4949726.838
"2015-12-25",1685137.052
"2015-12-26",9750449.18
"2015-12-27",4054014.589
"2015-12-28",2640093.344
"2015-12-29",3991988.235
"2015-12-30",4412445.45
"2015-12-31",2829033.493
"2016-01-01",1676937.862
"2016-01-02",1413741.955
"2016-01-03",1676695.612
"2016-01-04",2113357.549
"2016-01-05",2246730.389
"2016-01-06",2308594.272
"2016-01-07",6567649.21
"2016-01-08",5250478.841
"2016-01-09",2340232.639
"2016-01-10",1868936.182
"2016-01-11",3399905.427
"2016-01-12",1992391.453
"2016-01-13",5419821.326
"2016-01-14",1845637.856
"2016-01-15",11197858.987
"2016-01-16",10019902.21
"2016-01-17",5521610.437
"2016-01-18",3004188.486
"2016-01-19",2378046.509
"2016-01-20",8657528.516
"2016-01-21",5619451.737
"2016-01-22",4755001.704
"2016-01-23",4049606.582
"2016-01-24",2217865.523
"2016-01-25",3013501.031
"2016-01-26",2407845.02
"2016-01-27",2169876.317
"2016-01-28",4212021.87
"2016-01-29",4614923.02
"2016-01-30",1620409.816
"2016-01-31",1201012.971
"2016-02-01",2777039.429
"2016-02-02",2379253.182
"2016-02-03",2349071.297
"2016-02-04",4163133.912
"2016-02-05",3975579.9
"2016-02-06",2407116.761
"2016-02-07",1131189.262
"2016-02-08",1627261.082
"2016-02-09",3001751.495
"2016-02-10",3821055.053
"2016-02-11",2291136.789
"2016-02-12",2656527.252
"2016-02-13",2860458.235
"2016-02-14",3514906.873
"2016-02-15",3656329.932
"2016-02-16",3321746.032
"2016-02-17",4189919.67
"2016-02-18",4208388.251
"2016-02-19",2479707.552
"2016-02-20",3781532.49
"2016-02-21",5686825.784
"2016-02-22",2356175.132
"2016-02-23",4467627.645
"2016-02-24",3206478.214
"2016-02-25",2352423.756
"2016-02-26",1720670.371
"2016-02-27",2185656.588
"2016-02-28",1426175.548
"2016-02-29",3355863.507
"2016-03-01",2745580.551
"2016-03-02",2555701.56
"2016-03-03",3168588.898
"2016-03-04",2534594.062
"2016-03-05",7358905.899
"2016-03-06",2609692.286
"2016-03-07",2213183.004
"2016-03-08",2462718.381
"2016-03-09",2099721.516
"2016-03-10",2263213.295
"2016-03-11",2460188.329
"2016-03-12",2046654.8
"2016-03-13",1271711.973
"2016-03-14",1805974.845
"2016-03-15",1886749.725
"2016-03-16",1721925.058
"2016-03-17",1745496.902
"2016-03-18",2085791.97
"2016-03-19",1726882.38
"2016-03-20",890150.05
"2016-03-21",1551456.858
"2016-03-22",1559157.219
"2016-03-23",1841920.94
"2016-03-24",1551346.885
"2016-03-25",1044953.04
"2016-03-26",632689.263
"2016-03-27",1830831.116
"2016-03-28",1558051.463
"2016-03-29",2353611.333
"2016-03-30",1949470.171
"2016-03-31",1607678.22
"2016-04-01",1567819.678
"2016-04-02",1124673.545
"2016-04-03",513944.811
"2016-04-04",1352351.233
"2016-04-05",1675286.57
"2016-04-06",1068243.241
"2016-04-07",1136016.787
"2016-04-08",1542537.114
"2016-04-09",2170687.837
"2016-04-10",677591.798
"2016-04-11",1379423.143
"2016-04-12",2215697.438
"2016-04-13",2004657.641
"2016-04-14",1708146.942
"2016-04-15",1803733.633
"2016-04-16",970785.764
"2016-04-17",641867.115
"2016-04-18",1344097.774
"2016-04-19",1262648.784
"2016-04-20",3338048.42
"2016-04-21",2147892.636
"2016-04-22",3008293.851
"2016-04-23",855534.182
"2016-04-24",1773454.766
"2016-04-25",3423984.862
"2016-04-26",2983376.381
"2016-04-27",2633843.985
"2016-04-28",4344106.556
"2016-04-29",1490269.366
"2016-04-30",1140251.899
"2016-05-01",709130.857
"2016-05-02",2445923.473
"2016-05-03",2669753.974
"2016-05-04",1503860.57
"2016-05-05",998898.496
"2016-05-06",1908047.64
"2016-05-07",1825474.709
"2016-05-08",667993.264
"2016-05-09",1438419.861
"2016-05-10",2158372.642
"2016-05-11",2099718.139
"2016-05-12",1285792.633
"2016-05-13",1543579.118
"2016-05-14",655376.136
"2016-05-15",677183.849
"2016-05-16",975033.769
"2016-05-17",1871493.671
"2016-05-18",1330886.851
"2016-05-19",2185707.407
"2016-05-20",2001455.842
"2016-05-21",1085169.056
"2016-05-22",561248.072
"2016-05-23",1501630.057
"2016-05-24",1370242.636
"2016-05-25",1687883.513
"2016-05-26",1662475.822
"2016-05-27",5453846.678
"2016-05-28",4500863.802
"2016-05-29",4405014.969
"2016-05-30",5039421.02
"2016-05-31",5300216.869
"2016-06-01",4032938.716
"2016-06-02",2161032.29
"2016-06-03",4814346.578
"2016-06-04",3778592.229
"2016-06-05",2938968.931
"2016-06-06",2571367.479
"2016-06-07",3947073.366
"2016-06-08",1884663.84
"2016-06-09",2028460.12
"2016-06-10",2194518.665
"2016-06-11",1455156.693
"2016-06-12",7732426.762
"2016-06-13",13703765.695
"2016-06-14",7582286.891
"2016-06-15",4484172.401
"2016-06-16",10813248.654
"2016-06-17",12412381.008
"2016-06-18",4565362.784
"2016-06-19",3491490.589
"2016-06-20",4992038.32
"2016-06-21",17479179.426
"2016-06-22",12044466.571
"2016-06-23",15289148.617
"2016-06-24",12619644.449
"2016-06-25",4474052.787
"2016-06-26",3549442.538
"2016-06-27",5005764.087
"2016-06-28",4061989.232
"2016-06-29",5493260.699
"2016-06-30",5467738.986
"2016-07-01",4424489.449
"2016-07-02",3663366.821
"2016-07-03",5208317.721
"2016-07-04",2923198.859
"2016-07-05",2004586.535
"2016-07-06",1971238.378
"2016-07-07",2447224.579
